sample,function,taxon,taxon_abun,taxon_rel_abun,genome_function_count,taxon_function_abun,taxon_rel_function_abun
C23,DHGLUCONATE-PYR-CAT-PWY,a04d1b09e30786e192237094dd948ba2,74,0.187421295719399,0.01259864864864865,0.9323,0.0024
C23,DHGLUCONATE-PYR-CAT-PWY,a869b422007c6d75482b0e9e0338b95c,75,0.1899540159318233,0.012598666666666666,0.9449,0.0024
C24,DHGLUCONATE-PYR-CAT-PWY,54e67f2d03e3bfeb0e6c9697b93f3e67,74,0.11347596034781918,0.021133783783783784,1.5639,0.0024
C24,DHGLUCONATE-PYR-CAT-PWY,887192f8fcae5e639062019b7abfc3ca,74,0.11347596034781918,0.021133783783783784,1.5639,0.0024
C24,DHGLUCONATE-PYR-CAT-PWY,951a4e554de857362cd5774d8ce28b40,25,0.03833647309047945,0.0634,1.585,0.0024
C25,DHGLUCONATE-PYR-CAT-PWY,b7ab93369308f0ed3b69d48de250d3bb,74,0.1507131686038401,0.01622162162162162,1.2004,0.0024
C26,DHGLUCONATE-PYR-CAT-PWY,2e3b0e25d7801cb641bb828b84567567,39,0.12485885346917125,0.019107692307692308,0.7452,0.0024
C26,DHGLUCONATE-PYR-CAT-PWY,84a29877f28a3309c0acba3ff63a32de,79,0.25291921600165457,0.009554430379746836,0.7548,0.0024
C26,DHGLUCONATE-PYR-CAT-PWY,93132ab39c15f108f56000b6d16072f5,78,0.2497177069383425,0.009553846153846154,0.7452,0.0024
C26,DHGLUCONATE-PYR-CAT-PWY,b592e5a021d7b493d071f9341bcfa4fe,13,0.04161961782305708,0.05732307692307692,0.7452,0.0024
C26,DHGLUCONATE-PYR-CAT-PWY,f07b80269314d9cdf3b3e561a30fedfa,40,0.12806036253248332,0.0191075,0.7643,0.0024
C27,DHGLUCONATE-PYR-CAT-PWY,27ceae2c6f893df474b2f37b9c071b9d,52,0.11685692622237966,0.020300000000000002,1.0556,0.0024
C27,DHGLUCONATE-PYR-CAT-PWY,3501d03f4da902cab194448b80dbcb86,104,0.2337138524447593,0.010150000000000001,1.0556,0.0024
C27,DHGLUCONATE-PYR-CAT-PWY,62944fbff2eeca3e27bd7bd30d88b26a,35,0.07865370034198628,0.030451428571428574,1.0658,0.0024
C27,DHGLUCONATE-PYR-CAT-PWY,79029fa983ec4eda60117a273a52cfc0,35,0.07865370034198628,0.030451428571428574,1.0658,0.0024
C27,DHGLUCONATE-PYR-CAT-PWY,ed4897364210960229ae8b3074c5a6ed,106,0.23820834960715845,0.010150000000000001,1.0759,0.0024
C27,DHGLUCONATE-PYR-CAT-PWY,f193f7233d39e288252d8758a9273208,52,0.11685692622237966,0.020300000000000002,1.0556,0.0024
C28,DHGLUCONATE-PYR-CAT-PWY,9287e86e0083e5f9a299d7edb6dba9a9,123,0.3478897376204286,0.006758536585365854,0.8313,0.0024
C28,DHGLUCONATE-PYR-CAT-PWY,98852a5e450a49f665f8466da60a9f30,42,0.11879161772404875,0.020273809523809524,0.8515,0.0024
C28,DHGLUCONATE-PYR-CAT-PWY,f36c50279a8fa1c121cb9dda1ab1cb42,64,0.18101579843664573,0.0135171875,0.8651,0.0024
C28,DHGLUCONATE-PYR-CAT-PWY,fa588720a59e4a07e23feab35368d3bf,63,0.17818742658607314,0.013515873015873016,0.8515,0.0024
C28,DHGLUCONATE-PYR-CAT-PWY,fd09697bb6c7caf5a2604cd4b838a31d,123,0.3478897376204286,0.006758536585365854,0.8313,0.0024
C29,DHGLUCONATE-PYR-CAT-PWY,0a5fa958ab625e8cba8506db0416b1f7,22,0.07184588404727459,0.03408636363636364,0.7499,0.0024
C29,DHGLUCONATE-PYR-CAT-PWY,41f18ddfb0faf41179008f633a1c69f7,87,0.28411781418694954,0.008521839080459769,0.7414,0.0024
C29,DHGLUCONATE-PYR-CAT-PWY,c7594a23bfa32197f673d90a7c310f3b,87,0.28411781418694954,0.008521839080459769,0.7414,0.0024
C29,DHGLUCONATE-PYR-CAT-PWY,d1e2bac375ef1516c2b4d3a1830efafc,22,0.07184588404727459,0.03408636363636364,0.7499,0.0024
C29,DHGLUCONATE-PYR-CAT-PWY,d6efd2da2728fd74ded268122ee05036,28.5,0.0930730770612421,0.025564912280701756,0.7286,0.0024
C29,DHGLUCONATE-PYR-CAT-PWY,fd09697bb6c7caf5a2604cd4b838a31d,85,0.2775863701826518,0.00852235294117647,0.7244,0.0024
C30,DHGLUCONATE-PYR-CAT-PWY,0b313b9c3e7bcd7ece14b8979c221292,24,0.061416714712450776,0.039787499999999996,0.9549,0.0024
C30,DHGLUCONATE-PYR-CAT-PWY,4ba0167bba97efbd15194590a84687de,93,0.2379897695107467,0.00994731182795699,0.9251,0.0024
C30,DHGLUCONATE-PYR-CAT-PWY,93132ab39c15f108f56000b6d16072f5,93,0.2379897695107467,0.00994731182795699,0.9251,0.0024
C30,DHGLUCONATE-PYR-CAT-PWY,99d6e0f1bc5339630906f04aff5817c1,93,0.2379897695107467,0.00994731182795699,0.9251,0.0024
C30,DHGLUCONATE-PYR-CAT-PWY,9d127ac8ec1a7b03befe92229847b811,19,0.04862156581402352,0.049736842105263156,0.945,0.0024
C30,DHGLUCONATE-PYR-CAT-PWY,ba6e9a31d29b3e233dcb4179293064be,10.5,0.02686981268669721,0.08952380952380952,0.94,0.0024
C30,DHGLUCONATE-PYR-CAT-PWY,c938c4ceac4c09d1270d8be976a6ccde,96,0.2456668588498031,0.009946874999999999,0.9549,0.0024
C31,DHGLUCONATE-PYR-CAT-PWY,0be31311933b0d26d811dd5df11c8116,149,0.3198129030125517,0.00748255033557047,1.1149,0.0024
C31,DHGLUCONATE-PYR-CAT-PWY,2573d88484d9b2979456e4a5accbabc6,16.5,0.03541552281682619,0.06733939393939394,1.1111,0.0024
C31,DHGLUCONATE-PYR-CAT-PWY,6c4d9c0af1e5ee335acf31c2adea4e87,152,0.3262520889792473,0.007482236842105263,1.1373,0.0024
C31,DHGLUCONATE-PYR-CAT-PWY,affb9e5b3625cbfcbe612ea5d4558b9c,147,0.31552011236808786,0.007482312925170069,1.0999,0.0024
C31,DHGLUCONATE-PYR-CAT-PWY,cc60312357314937af544b9333c06feb,147.5,0.3165933100292038,0.007482033898305084,1.1036,0.0024
C31,DHGLUCONATE-PYR-CAT-PWY,f74a23038095f558d209d451c03c9b7e,152,0.3262520889792473,0.007482236842105263,1.1373,0.0024
C32,DHGLUCONATE-PYR-CAT-PWY,151f25319c8715bb49632a77fb021ad5,39,0.09309620060082853,0.02587179487179487,1.009,0.0024
C32,DHGLUCONATE-PYR-CAT-PWY,6bb5b0fd998444a0b9350e82fe477bf2,39,0.09309620060082853,0.02587179487179487,1.009,0.0024
C34,DHGLUCONATE-PYR-CAT-PWY,0be31311933b0d26d811dd5df11c8116,111,0.3079305430757379,0.0076576576576576575,0.85,0.0024
C34,DHGLUCONATE-PYR-CAT-PWY,164afaf4e849066070d8b89fdaff3e49,112,0.3107046921124563,0.007657142857142857,0.8576,0.0024
C34,DHGLUCONATE-PYR-CAT-PWY,affb9e5b3625cbfcbe612ea5d4558b9c,113,0.3134788411491746,0.007657522123893805,0.8653,0.0024
C34,DHGLUCONATE-PYR-CAT-PWY,fa588720a59e4a07e23feab35368d3bf,57,0.1581264950929465,0.015314035087719299,0.8729,0.0024
C35,DHGLUCONATE-PYR-CAT-PWY,0c0641127df64e7dbb361a6fc16d34a5,183,0.4024967112939477,0.005875409836065573,1.0752,0.0024
C35,DHGLUCONATE-PYR-CAT-PWY,6565de4d519de8d242b7750d8ece8c1e,47,0.10337347229953846,0.02350212765957447,1.1046,0.0024
C35,DHGLUCONATE-PYR-CAT-PWY,b7ab93369308f0ed3b69d48de250d3bb,47,0.10337347229953846,0.02350212765957447,1.1046,0.0024
C35,DHGLUCONATE-PYR-CAT-PWY,cd9c8a21f87083cf827bafb05fe08bff,20.5,0.0450884294072455,0.05287804878048781,1.084,0.0024
C36,DHGLUCONATE-PYR-CAT-PWY,0668f23f147005dd0313419e44f80d9e,130,0.29850218492118513,0.00811076923076923,1.0544,0.0024
C09,DHGLUCONATE-PYR-CAT-PWY,3a7bcfd3dd1c23c2efae4b6b3fcd36a3,254,0.22753970366268161,0.01004015748031496,2.5502,0.0023
C09,DHGLUCONATE-PYR-CAT-PWY,42b58be2a8c3332f29d99ed974b3a320,201.5,0.18050885940169425,0.012908684863523574,2.6011,0.0023
C10,DHGLUCONATE-PYR-CAT-PWY,093dbcff1372d79fd828467dbbd5d9a7,125,0.2285690880239672,0.010244,1.2805,0.0023
C10,DHGLUCONATE-PYR-CAT-PWY,32ecb6f6dab80358c09c1ca3271d42f5,366,0.6692502897341761,0.003414754098360656,1.2498,0.0023
C10,DHGLUCONATE-PYR-CAT-PWY,b7ab93369308f0ed3b69d48de250d3bb,91,0.16639829608144815,0.013659340659340661,1.243,0.0023
C10,DHGLUCONATE-PYR-CAT-PWY,f37fc1dccfeba0004cbeb4f1ad6083c6,47,0.0859419770970117,0.027317021276595747,1.2839,0.0023
C11,DHGLUCONATE-PYR-CAT-PWY,5d86e59a9ce166765292a90ff5918222,249,0.5143807640599476,0.00450281124497992,1.1212,0.0023
C12,DHGLUCONATE-PYR-CAT-PWY,3a7bcfd3dd1c23c2efae4b6b3fcd36a3,186,0.18029363435520404,0.012918279569892473,2.4028,0.0023
C16,DHGLUCONATE-PYR-CAT-PWY,a6dc07ce2afa7121a22502db5fda884a,64,0.2150574489011741,0.0106,0.6784,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,15008abdc99f5ff45b4af93f729d085c,33,0.11855568991867076,0.019606060606060606,0.647,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,1c291466057260266d13db2efa0a99d7,97,0.34848187642760803,0.006535051546391753,0.6339,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,1fcffe31a021e2c19708409c5cf6226b,11,0.03951856330622359,0.05881818181818182,0.647,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,3b2b0d1325debb93c475a0abfd7cfe14,49,0.17603723654590506,0.01306938775510204,0.6404,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,495d017ff4580e87e970da2bfb0f0840,99,0.3556670697560123,0.006535353535353536,0.647,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,c142b123677d65922cd15c559a5a3cb1,25,0.0898149166050536,0.02614,0.6535,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,c63a29416a7eabd7ff67a49489118771,50,0.1796298332101072,0.01307,0.6535,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,c8512d7725fb689623016ea9f562c58d,49,0.17603723654590506,0.01306938775510204,0.6404,0.0023
C17,DHGLUCONATE-PYR-CAT-PWY,fc941ac2dea1bad9bbb0d1f99b0c8025,97,0.34848187642760803,0.006535051546391753,0.6339,0.0023
C19,DHGLUCONATE-PYR-CAT-PWY,5597870404ec5373f4eacb7aec80a2c5,112,0.2698444057881626,0.008621428571428572,0.9656,0.0023
C19,DHGLUCONATE-PYR-CAT-PWY,8c2880e8971bcabf475056f0e253ca74,109,0.2626164306331225,0.008622018348623852,0.9398,0.0023
C19,DHGLUCONATE-PYR-CAT-PWY,a49a4330179edf3bc0d66d3adb3a3d3f,110.5,0.2662304182106426,0.008621719457013574,0.9527,0.0023
C19,DHGLUCONATE-PYR-CAT-PWY,cd74dff9536eba82bac8c6d71a8eea45,110,0.2650257556848026,0.008621818181818182,0.9484,0.0023
C19,DHGLUCONATE-PYR-CAT-PWY,d066cae09ac09063cf0af63072d78bc3,37,0.08914502691216086,0.025864864864864865,0.957,0.0023
C21,DHGLUCONATE-PYR-CAT-PWY,1570f28f784c00f94eda780ca865cf88,82,0.19861362843120176,0.011784146341463415,0.9663,0.0023
C21,DHGLUCONATE-PYR-CAT-PWY,47037f37ecc83de8ea5b017fda49c8f8,79,0.1913472761715237,0.011783544303797468,0.9309,0.0023
C21,DHGLUCONATE-PYR-CAT-PWY,90aca794c7e30b8a77e87f13ffc9a5cc,82,0.19861362843120176,0.011784146341463415,0.9663,0.0023
C21,DHGLUCONATE-PYR-CAT-PWY,a0b84d1e743c5c63fa472ebb0e5f920e,81,0.19619151101130908,0.011783950617283951,0.9545,0.0023
C21,DHGLUCONATE-PYR-CAT-PWY,ccbbe28eaf8bdeb13636468150681356,79,0.1913472761715237,0.011783544303797468,0.9309,0.0023
C22,DHGLUCONATE-PYR-CAT-PWY,562f984a135a81b666d47d76e4fde350,47,0.1281332323897911,0.018272340425531917,0.8588,0.0023
C22,DHGLUCONATE-PYR-CAT-PWY,64be53fd865afbce78352f5cabc0c9e3,11.5,0.03135174835069357,0.07308695652173913,0.8405,0.0023
C22,DHGLUCONATE-PYR-CAT-PWY,74c240e473a3520349810cb99594ab77,46,0.12540699340277428,0.018271739130434783,0.8405,0.0023
C22,DHGLUCONATE-PYR-CAT-PWY,bd431e3635df3b1ac9825e89f72d5cf5,47,0.1281332323897911,0.018272340425531917,0.8588,0.0023
C22,DHGLUCONATE-PYR-CAT-PWY,ed77f975db76986ff995a416d5ae288a,47,0.1281332323897911,0.018272340425531917,0.8588,0.0023
C22,DHGLUCONATE-PYR-CAT-PWY,f95521a5946316533fed796e7b699adc,15.33,0.04179324367096803,0.054814090019569474,0.8403,0.0023
C23,DHGLUCONATE-PYR-CAT-PWY,091d1839ce8917d9b832aa079f40c85f,17.67,0.044753166153537575,0.05039615166949631,0.8905,0.0023
C23,DHGLUCONATE-PYR-CAT-PWY,43c9e86409734b832125a67753d9b6ab,72,0.1823558552945504,0.01259861111111111,0.9071,0.0023
C23,DHGLUCONATE-PYR-CAT-PWY,c938c4ceac4c09d1270d8be976a6ccde,73,0.18488857550697468,0.0125986301369863,0.9197,0.0023
C23,DHGLUCONATE-PYR-CAT-PWY,f36c50279a8fa1c121cb9dda1ab1cb42,36,0.09117792764727517,0.02519722222222222,0.9071,0.0023
C23,DHGLUCONATE-PYR-CAT-PWY,fa588720a59e4a07e23feab35368d3bf,36,0.09117792764727517,0.02519722222222222,0.9071,0.0023
C24,DHGLUCONATE-PYR-CAT-PWY,1d145835e7f0188562322f4eefb02657,70,0.10734212465334247,0.021132857142857144,1.4793,0.0023
C24,DHGLUCONATE-PYR-CAT-PWY,226387656cbbecd1e0ec701cb96f854a,71,0.10887558357696164,0.021133802816901408,1.5005,0.0023
C24,DHGLUCONATE-PYR-CAT-PWY,234a327b824940cc95b72b228d2d8594,71,0.10887558357696164,0.021133802816901408,1.5005,0.0023
C24,DHGLUCONATE-PYR-CAT-PWY,34544a439ce0950b45ef732cd60e80bb,8,0.012267671388953424,0.1902,1.5216,0.0023
C24,DHGLUCONATE-PYR-CAT-PWY,eb0c1770f8003ef04e74ce5daed81b65,36,0.055204521250290406,0.04226666666666667,1.5216,0.0023
C24,DHGLUCONATE-PYR-CAT-PWY,ec45f93d921a1fedd423af619069b295,71,0.10887558357696164,0.021133802816901408,1.5005,0.0023
C24,DHGLUCONATE-PYR-CAT-PWY,eeec29d0ed640ab5da727e4e73cc608e,72,0.1104090425005808,0.021133333333333334,1.5216,0.0023
C24,DHGLUCONATE-PYR-CAT-PWY,fd4ea8f5ca9e2a8def4e6291096d095d,18,0.027602260625145203,0.08453333333333334,1.5216,0.0023
C26,DHGLUCONATE-PYR-CAT-PWY,157a7c6518a3b3e70daf62add4531002,75,0.24011317974840626,0.009553333333333334,0.7165,0.0023
C26,DHGLUCONATE-PYR-CAT-PWY,75e24e52e2c8a772d8d362e6186141d3,25,0.08003772658280207,0.02866,0.7165,0.0023
C26,DHGLUCONATE-PYR-CAT-PWY,c63a29416a7eabd7ff67a49489118771,37,0.11845583534254707,0.019108108108108108,0.707,0.0023
C26,DHGLUCONATE-PYR-CAT-PWY,cd9c6b8a6e7c4c3bbfed9063b7496da8,19,0.060828672202929576,0.03821578947368421,0.7261,0.0023
C26,DHGLUCONATE-PYR-CAT-PWY,f06209b2d51b0f9d79a1e26b0a881d2f,18.5,0.059227917671273535,0.038216216216216216,0.707,0.0023
C26,DHGLUCONATE-PYR-CAT-PWY,f82282ed93f6b7a2b219d02d43546fa7,75,0.24011317974840626,0.009553333333333334,0.7165,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,60de7e690b166920b7b0ed8d0370e92e,51,0.11460967764118002,0.020300000000000002,1.0353,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,6c4d9c0af1e5ee335acf31c2adea4e87,102,0.22921935528236004,0.010150000000000001,1.0353,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,7ad302234568398fcf49f382b1c34dfb,50,0.1123624290599804,0.0203,1.015,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,850c5745e4c7c5f76d2a46d77621eae3,33,0.07415920317958707,0.03045151515151515,1.0049,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,93132ab39c15f108f56000b6d16072f5,99,0.2224776095387612,0.010150505050505049,1.0049,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,c3fb9575788e674c1c8fedf5ac02a527,99,0.2224776095387612,0.010150505050505049,1.0049,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,cd74dff9536eba82bac8c6d71a8eea45,101,0.22697210670116044,0.01015049504950495,1.0252,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,dc8d61daf7104bb4eae59e93e6df6bc5,102,0.22921935528236004,0.010150000000000001,1.0353,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,f36c50279a8fa1c121cb9dda1ab1cb42,51,0.11460967764118002,0.020300000000000002,1.0353,0.0023
C27,DHGLUCONATE-PYR-CAT-PWY,fd09697bb6c7caf5a2604cd4b838a31d,103,0.23146660386355966,0.010150485436893205,1.0455,0.0023
C28,DHGLUCONATE-PYR-CAT-PWY,1fcffe31a021e2c19708409c5cf6226b,13.5,0.038183019982729965,0.06082222222222223,0.8211,0.0023
C28,DHGLUCONATE-PYR-CAT-PWY,2c676706f893fdcab412998e8fe65c9c,40,0.1131348740229036,0.020275,0.811,0.0023
C28,DHGLUCONATE-PYR-CAT-PWY,844f580a0d608a9f4f7c8308b413f946,40,0.1131348740229036,0.020275,0.811,0.0023
C28,DHGLUCONATE-PYR-CAT-PWY,c3fb9575788e674c1c8fedf5ac02a527,119,0.3365762502181382,0.006757983193277311,0.8042,0.0023
C29,DHGLUCONATE-PYR-CAT-PWY,104675a08bff2af7096a0e005d6160d3,9,0.029391498019339605,0.0767,0.6903,0.0023
C29,DHGLUCONATE-PYR-CAT-PWY,922fcaae659537c99e7ee74c1989ecdf,9,0.029391498019339605,0.0767,0.6903,0.0023
C29,DHGLUCONATE-PYR-CAT-PWY,96dccb53652b1339d3b3642a5876d8f1,41,0.13389460208810264,0.01704390243902439,0.6988,0.0023
C29,DHGLUCONATE-PYR-CAT-PWY,a7791b7947e3e2bf5104bc5780d29f29,41,0.13389460208810264,0.01704390243902439,0.6988,0.0023
C29,DHGLUCONATE-PYR-CAT-PWY,dc8d61daf7104bb4eae59e93e6df6bc5,82,0.2677892041762053,0.008521951219512195,0.6988,0.0023
C29,DHGLUCONATE-PYR-CAT-PWY,f95521a5946316533fed796e7b699adc,27.33,0.08925218231872792,0.02556531284302964,0.6987,0.0023
C30,DHGLUCONATE-PYR-CAT-PWY,a834cea63ff560fae27ac1690069cb9e,90.5,0.23159219506153306,0.009946961325966851,0.9002,0.0023
C31,DHGLUCONATE-PYR-CAT-PWY,6598e3c2e85131d4a3c1ef1466c66eab,48,0.10302697546713073,0.022447916666666665,1.0775,0.0023
C31,DHGLUCONATE-PYR-CAT-PWY,d6fcc700d04d3f0e391924ca25fb62fa,16,0.034342325155710236,0.06734375,1.0775,0.0023
C33,DHGLUCONATE-PYR-CAT-PWY,151f25319c8715bb49632a77fb021ad5,30,0.08616289900243472,0.026133333333333335,0.784,0.0023
C33,DHGLUCONATE-PYR-CAT-PWY,ed312e033ab2b0acbcee3eef16755888,122,0.35039578927656784,0.00653360655737705,0.7971,0.0023
C34,DHGLUCONATE-PYR-CAT-PWY,39c47f3d76baee36a286c74330d36b6f,107.5,0.2982210214472236,0.0076576744186046515,0.8232,0.0023
C34,DHGLUCONATE-PYR-CAT-PWY,a57a4223e1ecef6b805fc30e207ef5f2,107,0.2968339469288645,0.0076570093457943925,0.8193,0.0023
C34,DHGLUCONATE-PYR-CAT-PWY,ab22e9a056934d20636e0deb08ae4236,27,0.0749020239913957,0.030629629629629628,0.827,0.0023
C34,DHGLUCONATE-PYR-CAT-PWY,cc60312357314937af544b9333c06feb,107,0.2968339469288645,0.0076570093457943925,0.8193,0.0023
C34,DHGLUCONATE-PYR-CAT-PWY,e2c6988161f8d4a9c4e6dac74d9f304c,36,0.09986936532186093,0.02297222222222222,0.827,0.0023
C34,DHGLUCONATE-PYR-CAT-PWY,f07b80269314d9cdf3b3e561a30fedfa,55,0.15257819701950978,0.015314545454545456,0.8423,0.0023
C34,DHGLUCONATE-PYR-CAT-PWY,fec897381d27796e074c6c9b05a1de93,36,0.09986936532186093,0.02297222222222222,0.827,0.0023
C36,DHGLUCONATE-PYR-CAT-PWY,1611965cb10e9df19a0ad7210e0bd802,121,0.2778366490420261,0.008110743801652893,0.9814,0.0023
C36,DHGLUCONATE-PYR-CAT-PWY,4870ffc6f241655e9267c5fcb1a8d8ac,122,0.2801328196952661,0.008110655737704918,0.9895,0.0023
C36,DHGLUCONATE-PYR-CAT-PWY,763d605c39748f0450ed31d705d9831f,41,0.09414299678283533,0.02433170731707317,0.9976,0.0023
C36,DHGLUCONATE-PYR-CAT-PWY,914fcfb5833e450bc8e37299804ad383,14,0.0321463891453584,0.073,1.022,0.0023
C36,DHGLUCONATE-PYR-CAT-PWY,9a4882146f5a62c821068489bbb0ba59,13.5,0.030998303818738457,0.07300000000000001,0.9855,0.0023
C36,DHGLUCONATE-PYR-CAT-PWY,a9e2ad7e8872c449ed31058f9a735b31,41,0.09414299678283533,0.02433170731707317,0.9976,0.0023
C36,DHGLUCONATE-PYR-CAT-PWY,d6fcc700d04d3f0e391924ca25fb62fa,13.5,0.030998303818738457,0.07300000000000001,0.9855,0.0023
C36,DHGLUCONATE-PYR-CAT-PWY,fddbe07fdf27cb54b9440cc3bfa0d95d,13.5,0.030998303818738457,0.07300000000000001,0.9855,0.0023
C01,DHGLUCONATE-PYR-CAT-PWY,6af6d69b3f36162218c3e7547a4c7ee2,248,0.5628943665168645,0.003918548387096774,0.9718,0.0022
C02,DHGLUCONATE-PYR-CAT-PWY,e2c6988161f8d4a9c4e6dac74d9f304c,110,0.3041312077326744,0.007377272727272727,0.8115,0.0022
C11,DHGLUCONATE-PYR-CAT-PWY,9d127ac8ec1a7b03befe92229847b811,96,0.1983154753002208,0.011257291666666667,1.0807,0.0022
C16,DHGLUCONATE-PYR-CAT-PWY,0b8a928d2df18bb8ac218be41d660060,21,0.07056572542069775,0.031799999999999995,0.6678,0.0022
C16,DHGLUCONATE-PYR-CAT-PWY,27e06d8a1d72735f99053a92c2069161,94,0.3158656280735995,0.007065957446808511,0.6642,0.0022
C16,DHGLUCONATE-PYR-CAT-PWY,4dbdb65101e8879e85250dfd2aa631cd,20.5,0.06888558910115733,0.0318,0.6519,0.0022
C16,DHGLUCONATE-PYR-CAT-PWY,60ffdff0b284115d9ffad14705e2155f,92,0.3091450827954377,0.007066304347826087,0.6501,0.0022
C16,DHGLUCONATE-PYR-CAT-PWY,b47bc678314ade274952aace9e1559d2,92,0.3091450827954377,0.007066304347826087,0.6501,0.0022
C17,DHGLUCONATE-PYR-CAT-PWY,1d145835e7f0188562322f4eefb02657,92,0.3305188931065973,0.0065347826086956514,0.6012,0.0022
C17,DHGLUCONATE-PYR-CAT-PWY,2cfd24c6f9d173c18e3612b5e4e26758,94,0.33770408643500155,0.006535106382978723,0.6143,0.0022
C17,DHGLUCONATE-PYR-CAT-PWY,545ff1d1396803676bc4028f1474b207,47,0.16885204321750075,0.013070212765957446,0.6143,0.0022
C17,DHGLUCONATE-PYR-CAT-PWY,5f0927bf984f286d11de39a8867c2ac7,46,0.16525944655329866,0.013069565217391303,0.6012,0.0022
C17,DHGLUCONATE-PYR-CAT-PWY,a834cea63ff560fae27ac1690069cb9e,93.5,0.33590778810290045,0.0065347593582887695,0.611,0.0022
C17,DHGLUCONATE-PYR-CAT-PWY,ac05239d928345234c6539b3a6fd96e3,92,0.3305188931065973,0.0065347826086956514,0.6012,0.0022
C17,DHGLUCONATE-PYR-CAT-PWY,d29f5c2276e5c39023b2a73593ed907b,94,0.33770408643500155,0.006535106382978723,0.6143,0.0022
C17,DHGLUCONATE-PYR-CAT-PWY,eb0c1770f8003ef04e74ce5daed81b65,46,0.16525944655329866,0.013069565217391303,0.6012,0.0022
C19,DHGLUCONATE-PYR-CAT-PWY,350169a59a70e396afec6e90864bbf2e,105,0.2529791304264024,0.008621904761904761,0.9053,0.0022
C19,DHGLUCONATE-PYR-CAT-PWY,56e48c2fa830800aa02f224f1c69df56,52,0.1252849026873612,0.017242307692307692,0.8966,0.0022
C19,DHGLUCONATE-PYR-CAT-PWY,5c569a4a28462e3c10e5ac1c5891e6af,53,0.1276942277390412,0.017243396226415096,0.9139,0.0022
C19,DHGLUCONATE-PYR-CAT-PWY,63afe8e6aac58bf0d670a82ca5bc574c,21,0.05059582608528049,0.043109523809523806,0.9053,0.0022
C19,DHGLUCONATE-PYR-CAT-PWY,a869b422007c6d75482b0e9e0338b95c,105,0.2529791304264024,0.008621904761904761,0.9053,0.0022
C19,DHGLUCONATE-PYR-CAT-PWY,ab22e9a056934d20636e0deb08ae4236,26,0.0626424513436806,0.034484615384615384,0.8966,0.0022
C19,DHGLUCONATE-PYR-CAT-PWY,d10d39ccbe5df52a07da60799d79ebac,106,0.2553884554780824,0.008621698113207548,0.9139,0.0022
C19,DHGLUCONATE-PYR-CAT-PWY,fae4271783897b464c13970d86b4ba13,108,0.2602071055814425,0.008621296296296297,0.9311,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,0422647ef6eff7c6bb336bf4e2a4f695,76,0.1840809239118456,0.01178421052631579,0.8956,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,120f56008d1ae287770bf505b054e950,8.5,0.020587998069087992,0.10605882352941176,0.9015,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,2573d88484d9b2979456e4a5accbabc6,8.5,0.020587998069087992,0.10605882352941176,0.9015,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,5461cbec86382de4f99ac81bfd6293cb,76,0.1840809239118456,0.01178421052631579,0.8956,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,a759c2ceb519ebf954cac2c2257921a3,38,0.0920404619559228,0.02356842105263158,0.8956,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,c7a766d06d80ef6e2ad150327a7cd0e9,77,0.18650304133173828,0.011783116883116883,0.9073,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,c81893ae8d638344e0545d4f7950bdf0,38,0.0920404619559228,0.02356842105263158,0.8956,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,d381b0c4baf4c092e37d645b910d42d7,78,0.18892515875163102,0.011783333333333333,0.9191,0.0022
C21,DHGLUCONATE-PYR-CAT-PWY,d4be6a3c7b31b1a71de6687daf479c82,26,0.06297505291721033,0.03535,0.9191,0.0022
C22,DHGLUCONATE-PYR-CAT-PWY,25f639564d232b5b1d33c6122f42ed81,45,0.12268075441575745,0.018273333333333332,0.8223,0.0022
C22,DHGLUCONATE-PYR-CAT-PWY,36bb6aa64836c18a5cd63021c6684c39,15,0.04089358480525248,0.05482,0.8223,0.0022
C22,DHGLUCONATE-PYR-CAT-PWY,3dd62c41e1aae77f61ff820bf0833f9b,44,0.11995451542874062,0.018272727272727274,0.804,0.0022
